Date/Time,Electricity:HVAC [J](TimeStep),Heating:Electricity [J](TimeStep),Cooling:Electricity [J](TimeStep),InteriorLights:Electricity [J](TimeStep),Electricity:Facility [J](Hourly) 
 10/06  22:00:00,12001145.259950977,0.0,11503337.086574193,10720868.399999974,35536519.65995095 
 10/06  23:00:00,16167039.671161333,241732.41880427083,11068087.365063181,3573622.799999992,29992267.271161333 
 10/06  24:00:00,20429629.85501371,4688671.338314556,10883738.629405275,1786811.399999996,32468046.055013705 
 10/07  01:00:00,11150424.18117347,0.0,10652616.007796682,1786811.399999996,20625939.181173462 
 10/07  02:00:00,10895807.26619684,0.0,10397999.092820054,1786811.399999996,20371322.266196832 
 10/07  03:00:00,10516766.06432817,0.0,10018957.890951382,1786811.399999996,19992281.06432816 
 10/07  04:00:00,12590081.172344524,0.0,9733840.433931421,1786811.399999996,22065596.172344517 
 10/07  05:00:00,10679683.17693108,0.0,9660796.603823027,1786811.399999996,20155198.176931072 
 10/07  06:00:00,13829306.894661227,0.0,9493165.407098614,1786811.399999996,23304821.894661225 
 10/07  07:00:00,9731544.34581822,0.0,9233736.172441434,3573622.799999992,23556771.94581821 
 10/07  08:00:00,9646495.6533951,0.0,9148687.480018314,3573622.799999992,23471723.253395088 
 10/07  09:00:00,9606640.75103112,0.0,9108832.577654332,17868113.99999996,40289260.75103107 
 10/07  10:00:00,9440521.114292957,0.0,8942712.94091617,17868113.99999996,40123141.114292905 
 10/07  11:00:00,9482381.613019815,0.0,8984573.43964303,17868113.99999996,40165001.61301977 
 10/07  12:00:00,9522888.271482063,0.0,9025080.098105276,17868113.99999996,40205508.27148201 
 10/07  13:00:00,9479161.126155179,0.0,8981352.952778392,17868113.99999996,40161781.12615514 
 10/07  14:00:00,9479161.128530249,0.0,8981352.955153463,17868113.99999996,40161781.1285302 
 10/07  15:00:00,9516473.116103819,0.0,9018664.942727031,5360434.199999987,23847061.516103793 
 10/07  16:00:00,9516473.117675023,0.0,9018664.944298236,5360434.199999987,23847061.517675 
 10/07  17:00:00,9352683.879734868,0.0,8854875.70635808,5360434.199999987,23683272.27973485 
 10/07  18:00:00,9272311.39602858,0.0,8774503.222651793,1786811.399999996,18747826.39602857 
 10/07  19:00:00,9340623.256977867,0.0,8842815.08360108,1786811.399999996,18816138.256977856 
 10/07  20:00:00,9260344.855624303,0.0,8762536.682247518,1786811.399999996,18735859.855624296 
 10/07  21:00:00,9292158.712491397,0.0,8794350.53911461,1786811.399999996,18767673.71249139 
 10/07  22:00:00,9292158.713353531,0.0,8794350.539976744,1786811.399999996,18767673.713353522 
 10/07  23:00:00,9260380.991354585,0.0,8762572.8179778,1786811.399999996,18735895.991354577 
 10/07  24:00:00,12139855.823871255,0.0,8762536.685726885,1786811.399999996,21615370.823871247 
 10/08  01:00:00,12112626.737688567,0.0,8762536.683048012,1786811.399999996,21588141.737688556 
 10/08  02:00:00,12027712.30896854,0.0,8650393.17082417,1786811.399999996,21503227.308968533 
 10/08  03:00:00,13507620.38200717,0.0,8650400.494713286,1786811.399999996,22983135.38200716 
 10/08  04:00:00,13395785.141575798,0.0,8538565.254281916,1786811.399999996,22871300.14157579 
 10/08  05:00:00,13395792.439033639,0.0,8538572.551739758,1786811.399999996,22871307.43903363 
 10/08  06:00:00,13395792.439568343,0.0,8538572.55227446,1786811.399999996,22871307.43956833 
 10/08  07:00:00,9227270.534755262,0.0,8729462.361378474,1786811.399999996,18702785.534755256 
 10/08  08:00:00,9227219.684761835,0.0,8729411.51138505,1786811.399999996,18702734.684761826 
 10/08  09:00:00,9340623.25807631,0.0,8842815.084699523,1786811.399999996,18816138.258076303 
 10/08  10:00:00,9340623.257887015,0.0,8842815.084510228,1786811.399999996,18816138.257887006 
 10/08  11:00:00,9227212.244987492,0.0,8729404.071610704,1786811.399999996,18702727.24498748 
 10/08  12:00:00,9307133.686702276,0.0,8809325.513325488,1786811.399999996,18782648.68670227 
 10/08  13:00:00,9192771.611784218,0.0,8694963.43840743,1786811.399999996,18668286.611784205 
 10/08  14:00:00,9192771.611979768,0.0,8694963.43860298,1786811.399999996,18668286.611979757 
 10/08  15:00:00,9307133.685138786,0.0,8809325.511762,1786811.399999996,18782648.68513878 
 10/08  16:00:00,9387961.252284272,0.0,8890153.078907486,1786811.399999996,18863476.252284266 
 10/08  17:00:00,9636059.473440768,0.0,9138251.30006398,1786811.399999996,19111574.47344076 
 10/08  18:00:00,9645847.280004779,0.0,9148039.106627991,1786811.399999996,19121362.28000477 
 10/08  19:00:00,9720666.702229774,0.0,9222858.528852988,1786811.399999996,19196181.702229764 
 10/08  20:00:00,9720666.703523835,0.0,9222858.53014705,1786811.399999996,19196181.70352383 
 10/08  21:00:00,9841957.02992529,0.0,9344148.856548503,1786811.399999996,19317472.02992528 
 10/08  22:00:00,9963608.60491849,0.0,9465800.431541704,1786811.399999996,19439123.604918484 
 10/08  23:00:00,10141354.390305098,0.0,9643546.21692831,1786811.399999996,19616869.39030509 
 10/08  24:00:00,10231673.779184498,0.0,9733865.60580771,1786811.399999996,19707188.779184487 
 10/09  01:00:00,30083155.97462725,15436928.490623878,9789007.596709486,1786811.399999996,42121572.17462724 
 10/09  02:00:00,28543084.67529484,13804776.707278764,9881088.080722194,1786811.399999996,40581500.875294834 
 10/09  03:00:00,27312911.70700616,12519779.927721668,9935911.89199061,1786811.399999996,39351327.907006145 
 10/09  04:00:00,25874103.649940636,10948387.780221218,10068495.982425533,1786811.399999996,37912519.84994062 
 10/09  05:00:00,25565328.891565025,10772286.669340644,9935822.334930496,1786811.399999996,37603745.09156502 
 10/09  06:00:00,23616612.658767454,8690896.7990921,10068495.97238147,3573622.799999992,37441840.25876745 
 10/09  07:00:00,54245796.10369527,39584980.02311517,9803596.193286229,3573622.799999992,68071023.70369527 
 10/09  08:00:00,26667549.324088518,11929312.460836712,9881016.975957923,10720868.399999974,47640022.52408848 
 10/09  09:00:00,12866597.755342383,0.0,11513462.747252315,32162605.199999925,68095313.7553423 
 10/09  10:00:00,14446160.967055976,0.0,13807940.497114815,32162605.199999925,69674876.9670559 
 10/09  11:00:00,15768218.044328956,0.0,15069719.098009026,32162605.199999925,70996934.04432887 
 10/09  12:00:00,17408834.71000548,0.0,16589828.177341884,32162605.199999925,72637550.71000542 
 10/09  13:00:00,18277964.66061704,0.0,17386953.702306047,32162605.199999925,70943779.46061696 
 10/09  14:00:00,21351536.60752496,0.0,20055505.101390745,32162605.199999925,76580252.60752487 
 10/09  15:00:00,22280570.880411115,0.0,20863697.2451343,32162605.199999925,77509286.88041103 
 10/09  16:00:00,23169310.752062872,0.0,21616703.97330564,32162605.199999925,78398026.75206278 
 10/09  17:00:00,21834976.425965667,0.0,20542345.030913237,32162605.199999925,77063692.42596559 
 10/09  18:00:00,16103973.222420957,0.0,15402261.16529217,25015359.599999942,61622542.42242089 
 10/09  19:00:00,13727217.556793973,0.0,9881086.25492109,17868113.99999996,46972738.75679392 
 10/09  20:00:00,10249166.033747945,0.0,9751357.860371158,17868113.99999996,43494687.23374789 
 10/09  21:00:00,10249166.033974882,0.0,9751357.860598097,10720868.399999974,33784540.43397485 
 10/09  22:00:00,10249166.033974882,0.0,9751357.860598097,10720868.399999974,33784540.43397485 
 10/09  23:00:00,14695469.178931713,395444.0249596955,9935830.983139165,3573622.799999992,28520696.778931703 
 10/09  24:00:00,19840390.638553392,4953431.648883536,10029739.102375973,1786811.399999996,31878806.838553384 
 10/10  01:00:00,21583920.656912666,6601994.794823492,10124705.974795287,1786811.399999996,33622336.85691265 
 10/10  02:00:00,22393698.186771832,7276135.427308529,10260342.87216942,1786811.399999996,34432114.38677182 
 10/10  03:00:00,23023499.326567866,7596947.45414687,10569331.98512711,1786811.399999996,35061915.526567854 
 10/10  04:00:00,23473440.758701254,7815430.199229408,10800790.672177957,1786811.399999996,35511856.958701245 
 10/10  05:00:00,24327437.730196647,8047555.05925294,11422662.783649825,1786811.399999996,36365853.930196635 
 10/10  06:00:00,22528449.361502267,6022302.845682168,11648926.628526215,3573622.799999992,36353676.961502254 
 10/10  07:00:00,52250467.06449861,35617064.63781178,11776182.539392952,3573622.799999992,66075694.664498605 
 10/10  08:00:00,29151678.550667938,12390595.266990416,11903863.396383641,10720868.399999974,50124151.750667915 
 10/10  09:00:00,14623390.094451062,0.0,13115434.920846457,32162605.199999925,69852106.09445098 
 10/10  10:00:00,16848421.476299442,0.0,16210817.480652476,32162605.199999925,72077137.47629938 
 10/10  11:00:00,19277534.40303614,0.0,18517370.618972436,32162605.199999925,74506250.40303606 
 10/10  12:00:00,21235373.352040533,0.0,20325448.95861146,32162605.199999925,76464089.35204044 
 10/10  13:00:00,22037860.433469895,0.0,21077817.070001755,32162605.199999925,74703675.2334698 
 10/10  14:00:00,25195645.429287408,0.0,23813057.24051527,32162605.199999925,80424361.42928733 
 10/10  15:00:00,26241430.976133473,0.0,24781656.6105563,32162605.199999925,81470146.97613339 
 10/10  16:00:00,26284248.174908727,0.0,24853186.958246067,32162605.199999925,81512964.17490864 
 10/10  17:00:00,25599343.47677476,0.0,24275665.076097924,32162605.199999925,80828059.47677468 
 10/10  18:00:00,19821678.27377516,0.0,19120527.721693628,25015359.599999942,65340247.47377509 
 10/10  19:00:00,18153298.119615927,0.0,13556617.432187676,17868113.99999996,51398819.319615886 
 10/10  20:00:00,14054428.12035907,0.0,13556619.946982283,17868113.99999996,47299949.320359014 
 10/10  21:00:00,13937604.073333329,0.0,13439795.899956543,10720868.399999974,37472978.4733333 
 10/10  22:00:00,14054428.12325034,0.0,13556619.949873552,10720868.399999974,37589802.52325031 
 10/10  23:00:00,16272467.511192918,0.0,13535377.911498327,3573622.799999992,30097695.111192904 
 10/10  24:00:00,20117629.934003245,1747480.8716977509,13512929.175011612,1786811.399999996,32156046.134003237 
 10/11  01:00:00,21520778.71138227,3290931.9151656595,13372626.908922732,1786811.399999996,33559194.91138226 
 10/11  02:00:00,22466251.561949637,4236397.121210376,13372634.55344538,1786811.399999996,34504667.76194963 
 10/11  03:00:00,23770786.157582108,5540931.715731217,13372634.55455701,1786811.399999996,35809202.3575821 
 10/11  04:00:00,24658471.95210477,6568367.825582646,13232884.23922824,1786811.399999996,36696888.152104765 
 10/11  05:00:00,25195876.97992439,7105765.162253396,13232891.930377115,1786811.399999996,37234293.179924384 
 10/11  06:00:00,23612038.63952582,5661166.686005251,13093652.066226685,3573622.799999992,37437266.23952581 
 10/11  07:00:00,52712239.20671039,34622127.38764735,13232891.93176914,3573622.799999992,66537466.806710385 
 10/11  08:00:00,24482155.075012293,6392043.2562287785,13232891.93148963,10720868.399999974,45454628.27501226 
 10/11  09:00:00,17963590.91651262,0.0,16988771.650358453,32162605.199999925,73192306.91651253 
 10/11  10:00:00,21215018.491845746,0.0,20389765.29675014,32162605.199999925,76443734.49184567 
 10/11  11:00:00,21468005.67847664,0.0,20665395.704847686,32162605.199999925,76696721.67847656 
 10/11  12:00:00,23293850.917515915,0.0,22351634.426625356,32162605.199999925,78522566.91751583 
 10/11  13:00:00,24582621.253231935,0.0,23536938.311636698,32162605.199999925,77248436.05323185 
 10/11  14:00:00,29018425.73701396,0.0,27525600.87002647,32162605.199999925,84247141.73701388 
 10/11  15:00:00,32395318.534874693,0.0,30504968.073325574,32162605.199999925,87624034.53487462 
 10/11  16:00:00,34290912.834681965,0.0,32203346.36793652,32162605.199999925,89519628.8346819 
 10/11  17:00:00,31692917.949404523,0.0,29961541.43419873,32162605.199999925,86921633.94940443 
 10/11  18:00:00,20633244.530782647,0.0,19987691.074716255,25015359.599999942,66151813.73078257 
 10/11  19:00:00,20835855.391300637,0.0,15978635.50400675,17868113.99999996,54081376.591300584 
 10/11  20:00:00,16668884.806441233,0.0,16171076.633064447,17868113.99999996,49914406.006441176 
 10/11  21:00:00,16668884.80516194,0.0,16171076.631785152,10720868.399999974,40204259.20516191 
 10/11  22:00:00,16825264.01082529,0.0,16327455.837448504,10720868.399999974,40360638.41082526 
 10/11  23:00:00,18396545.070609596,67564.4389476833,16151711.388546772,3573622.799999992,32221772.670609586 
 10/11  24:00:00,22794473.18840338,1806355.9997168423,16130897.301392656,1786811.399999996,34832889.38840338 
 10/12  01:00:00,23758341.59455914,3173853.1919482686,15727268.51531699,1786811.399999996,35796757.794559136 
 10/12  02:00:00,24957448.287367333,4431146.23356204,15669082.166511409,1786811.399999996,36995864.487367325 
 10/12  03:00:00,25591460.909946002,5278457.229904744,15455783.792747375,1786811.399999996,37629877.109946 
 10/12  04:00:00,25952280.488226376,5606419.834428009,15488640.766504485,1786811.399999996,37990696.68822637 
 10/12  05:00:00,26226961.003251508,5732153.421986168,15637587.69397146,1786811.399999996,38265377.203251496 
 10/12  06:00:00,24431497.604225546,4085637.9822285753,15488639.73470309,3573622.799999992,38256725.20422554 
 10/12  07:00:00,53914879.97448647,33453177.071256276,15604483.015936315,3573622.799999992,67740107.57448646 
 10/12  08:00:00,30556705.68662846,10030524.270210586,15668961.529123988,10720868.399999974,51529178.88662843 
 10/12  09:00:00,19085611.896284927,0.0,17640429.172873367,32162605.199999925,74314327.89628483 
 10/12  10:00:00,21509260.694169827,0.0,20847015.58985222,32162605.199999925,76737976.69416973 
 10/12  11:00:00,23125952.346472695,0.0,22379741.32741587,32162605.199999925,78354668.3464726 
 10/12  12:00:00,24663420.254739486,0.0,23800760.727121733,32162605.199999925,79892136.2547394 
 10/12  13:00:00,25115605.520387996,0.0,24213141.402812403,32162605.199999925,77781420.32038791 
 10/12  14:00:00,28554716.25904664,0.0,27343263.07417911,32162605.199999925,83783432.25904657 
 10/12  15:00:00,29110698.560000435,0.0,27840116.548032135,32162605.199999925,84339414.56000036 
 10/12  16:00:00,29930151.007501252,0.0,28619697.9274945,32162605.199999925,85158867.00750117 
 10/12  17:00:00,29625894.641901404,0.0,28365697.927540544,32162605.199999925,84854610.64190133 
 10/12  18:00:00,22748133.74254725,0.0,22040000.918203205,25015359.599999942,68266702.94254717 
 10/12  19:00:00,20200037.934073288,0.0,15850281.904758766,17868113.99999996,53445559.13407324 
 10/12  20:00:00,16871958.87358593,0.0,16374150.700209143,17868113.99999996,50117480.073585875 
 10/12  21:00:00,17058505.095688984,0.0,16560696.922312194,10720868.399999974,40593879.49568895 
 10/12  22:00:00,17246029.67902084,0.0,16748221.505644053,10720868.399999974,40781404.079020806 
 10/12  23:00:00,18897041.1879884,0.0,16159951.588293811,3573622.799999992,32722268.787988394 
 10/12  24:00:00,22719896.12398165,2292864.8631116534,15569811.373576116,1786811.399999996,34758312.32398164 
 10/13  01:00:00,23661491.591669746,3602983.426643127,15201288.277732737,1786811.399999996,35699907.79166974 
 10/13  02:00:00,24689819.062445186,4775136.7602842925,15057462.41486701,1786811.399999996,36728235.26244517 
 10/13  03:00:00,25419282.83839837,5504568.191863501,15057494.759240985,1786811.399999996,37457699.03839836 
 10/13  04:00:00,25672369.751189254,6214922.515942218,14600227.347953148,1786811.399999996,37710785.95118924 
 10/13  05:00:00,25813672.279776867,6664398.750938173,14292053.64154481,1786811.399999996,37852088.47977685 
 10/13  06:00:00,24018453.36690846,5256175.998212146,13905057.481402434,3573622.799999992,37843680.966908455 
 10/13  07:00:00,54378568.97531248,34100123.805460036,15421225.28255856,3573622.799999992,68203796.57531247 
 10/13  08:00:00,28093730.30817983,8179017.759772203,15057492.661113733,10720868.399999974,49066203.508179784 
 10/13  09:00:00,19005985.329143997,0.0,17698496.671099626,32162605.199999925,74234701.32914391 
 10/13  10:00:00,22540095.706257567,0.0,21798874.949942287,32162605.199999925,77768811.70625749 
 10/13  11:00:00,22759452.677893244,0.0,22017480.540266693,32162605.199999925,77988168.67789316 
 10/13  12:00:00,24428578.44767257,0.0,23559671.071358353,32162605.199999925,79657294.44767247 
 10/13  13:00:00,26354459.53714419,0.0,25356222.04548499,32162605.199999925,79020274.33714412 
 10/13  14:00:00,31676336.19003529,0.0,30160522.004805047,32162605.199999925,86905052.1900352 
 10/13  15:00:00,34566987.794570066,0.0,32683390.497167036,32162605.199999925,89795703.79456997 
 10/13  16:00:00,36529026.40898798,0.0,34388474.37519294,32162605.199999925,91757742.4089879 
 10/13  17:00:00,33615215.54919269,0.0,31865240.061005004,32162605.199999925,88843931.5491926 
 10/13  18:00:00,21377615.82367398,0.0,20734332.141992938,25015359.599999942,66896185.02367391 
 10/13  19:00:00,21072817.879268494,0.0,16215597.99197461,17868113.99999996,54318339.07926845 
 10/13  20:00:00,16713410.853734795,0.0,16215602.680358008,17868113.99999996,49958932.053734735 
 10/13  21:00:00,16686381.181229116,0.0,16188573.00785233,10720868.399999974,40221755.58122908 
 10/13  22:00:00,16501763.367517851,0.0,16003955.194141064,10720868.399999974,40037137.76751783 
